,name,price,image
1150,Logicom Téléphone Sans fil numérique de maison  150,229.50 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/454884/1.jpg?3359
1151,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/186585/1.jpg?7185
1152,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Copper","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/485685/1.jpg?4864
1153,"Itel BRAND MOBILE PHONE P38 - 6.6"" - 32GB ROM - 2GB RAM - Nebula Black",880.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/289075/1.jpg?9466
1154,XIAOMI Redmi 10C (4GB -64GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,630.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/472585/1.jpg?8006
1155,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet","1,599.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/398184/1.jpg?4545
1156,"Infinix Note 12 - 6.7"" - (8 Go-256 Go) AMOLED -Helio G 96 - 50 MP - Noir","2,690.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/116155/1.jpg?8867
1157,"Samsung GALAXY A03 Core - 6.5"" - 2GB RAM + 32GB ROM - 48 Mpx - pink","1,149.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/140845/1.jpg?2364
1158,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,099.90 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/404165/1.jpg?4517
1159,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Noir + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/930604/1.jpg?1382
1160,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Noir,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/106305/1.jpg?9411
1161,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Bleu,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/795305/1.jpg?9361
1162,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Blue","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/171705/1.jpg?3372
1163,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Blue","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/171705/1.jpg?3371
1164,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Black","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/485685/1.jpg?4863
1165,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Black","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/171705/1.jpg?3371
1166,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Black","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/171705/1.jpg?3372
1167,"Huawei Y5P 5.45"" (2Go, 32Go) 8MP/5MP Android - Vert",959.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/297193/1.jpg?9166
1168,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - White","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/171705/1.jpg?3373
1169,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Bleu","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/320085/4.jpg?1001
1170,Samsung GALAXY M52- 5G - 128Gb ROM – 8Gb RAM - 64 Mpx - Android - Blanc,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/638425/1.jpg?9249
1171,XIAOMI Redmi 10C (4GB -128GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,790.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/741175/1.jpg?7547
1172,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,100.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/515774/1.jpg?7520
1173,Support 360rotatif universel Flexible paresseux  pour Smartphones,39.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/480044/1.jpg?0089
1174,"XIAOMI Redmi Note 11 6,5"" (4Go, 128Go) MediaTek Helio G88 - 50MP/8MP- Bleu","2,199.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/061384/1.jpg?5804
1175,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Noir","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/320085/4.jpg?0914
1176,XIAOMI Redmi 9A (2Go/32Go) Dual Sim- 5000mAh - Bleu +Kit+ Incassable,"1,239.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/594384/1.jpg?1060
1177,Samsung GALAXY M52- 5G – 128Gb ROM - 8Gb RAM - Noir,"3,249.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/638425/1.jpg?9250
1178,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/235365/1.jpg?5941
1179,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Blanc + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/440604/1.jpg?9495
1180,"Nokia 5.1 Plus  5.8""HD 4G+ ( 32Gb Ram 3Go ) Double SIM -13MP- Black","1,139.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/502015/1.jpg?8792
1181,"Samsung Galaxy M33 - 6.6"" - 5G - 6GB RAM+128GB ROM - 50Mpx - Blue","2,560.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/595445/1.jpg?5695
1182,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Blue","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/171705/1.jpg?3375
1183,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet +Kit+ Band","1,799.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/069794/1.jpg?0987
1184,"XIAOMI Redmi 10A – 6,53’’ - 3 GB RAM + 64 GB ROM - 13Mpx – Graphite gray","1,529.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/720125/1.jpg?2487
1185,Samsung GALAXY M52- 5G – 128Go ROM - 8Go Ram - 64 Mpx - Android - Bleu,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/638425/1.jpg?9249
1186,"Oppo A16K (3Go+32Go) - Design 3D -  6,52"" HD+ Eye Care - 4230mAh - Blue","1,399.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/049905/1.jpg?5583
1187,Infinix SMART 6 X6511B 32+2 - Light Sea Green,"1,189.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/080015/1.jpg?8001
1188,"XIAOMI Redmi Note 10  Pro - 6.67"" (8Go, 128Go) 108MP / 8MP - Gris + Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/339585/1.jpg?6885
1189,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Black","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/171705/1.jpg?3374
1190,Logicom Téléphone Sans fil numérique de maison  150,229.50 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/454884/1.jpg?3359
1191,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/186585/1.jpg?7185
1192,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Copper","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/485685/1.jpg?4864
1193,"Itel BRAND MOBILE PHONE P38 - 6.6"" - 32GB ROM - 2GB RAM - Nebula Black",880.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/289075/1.jpg?9466
1194,XIAOMI Redmi 10C (4GB -64GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,630.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/472585/1.jpg?8006
1195,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet","1,599.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/398184/1.jpg?4545
1196,"Infinix Note 12 - 6.7"" - (8 Go-256 Go) AMOLED -Helio G 96 - 50 MP - Noir","2,690.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/116155/1.jpg?8867
1197,"Samsung GALAXY A03 Core - 6.5"" - 2GB RAM + 32GB ROM - 48 Mpx - pink","1,149.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/140845/1.jpg?2364
1198,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,099.90 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/404165/1.jpg?4517
1199,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Noir + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/930604/1.jpg?1382
1200,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Noir,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/106305/1.jpg?9411
1201,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Bleu,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/795305/1.jpg?9361
1202,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Blue","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/171705/1.jpg?3372
1203,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Blue","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/171705/1.jpg?3371
1204,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Black","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/485685/1.jpg?4863
1205,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Black","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/171705/1.jpg?3371
1206,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Black","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/171705/1.jpg?3372
1207,"Huawei Y5P 5.45"" (2Go, 32Go) 8MP/5MP Android - Vert",959.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/297193/1.jpg?9166
1208,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - White","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/171705/1.jpg?3373
1209,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Bleu","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/320085/4.jpg?1001
1210,Samsung GALAXY M52- 5G - 128Gb ROM – 8Gb RAM - 64 Mpx - Android - Blanc,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/638425/1.jpg?9249
1211,XIAOMI Redmi 10C (4GB -128GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,790.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/741175/1.jpg?7547
1212,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,100.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/515774/1.jpg?7520
1213,Support 360rotatif universel Flexible paresseux  pour Smartphones,39.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/480044/1.jpg?0089
1214,"XIAOMI Redmi Note 11 6,5"" (4Go, 128Go) MediaTek Helio G88 - 50MP/8MP- Bleu","2,199.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/061384/1.jpg?5804
1215,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Noir","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/320085/4.jpg?0914
1216,XIAOMI Redmi 9A (2Go/32Go) Dual Sim- 5000mAh - Bleu +Kit+ Incassable,"1,239.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/594384/1.jpg?1060
1217,Samsung GALAXY M52- 5G – 128Gb ROM - 8Gb RAM - Noir,"3,249.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/638425/1.jpg?9250
1218,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/235365/1.jpg?5941
1219,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Blanc + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/440604/1.jpg?9495
1220,"Nokia 5.1 Plus  5.8""HD 4G+ ( 32Gb Ram 3Go ) Double SIM -13MP- Black","1,139.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/502015/1.jpg?8792
1221,"Samsung Galaxy M33 - 6.6"" - 5G - 6GB RAM+128GB ROM - 50Mpx - Blue","2,560.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/595445/1.jpg?5695
1222,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Blue","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/171705/1.jpg?3375
1223,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet +Kit+ Band","1,799.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/069794/1.jpg?0987
1224,"XIAOMI Redmi 10A – 6,53’’ - 3 GB RAM + 64 GB ROM - 13Mpx – Graphite gray","1,529.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/720125/1.jpg?2487
1225,Samsung GALAXY M52- 5G – 128Go ROM - 8Go Ram - 64 Mpx - Android - Bleu,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/638425/1.jpg?9249
1226,"Oppo A16K (3Go+32Go) - Design 3D -  6,52"" HD+ Eye Care - 4230mAh - Blue","1,399.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/049905/1.jpg?5583
1227,Infinix SMART 6 X6511B 32+2 - Light Sea Green,"1,189.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/080015/1.jpg?8001
1228,"XIAOMI Redmi Note 10  Pro - 6.67"" (8Go, 128Go) 108MP / 8MP - Gris + Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/339585/1.jpg?6885
1229,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Black","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/171705/1.jpg?3374
1230,Logicom Téléphone Sans fil numérique de maison  150,229.50 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/454884/1.jpg?3359
1231,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/186585/1.jpg?7185
1232,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Copper","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/485685/1.jpg?4864
1233,"Itel BRAND MOBILE PHONE P38 - 6.6"" - 32GB ROM - 2GB RAM - Nebula Black",880.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/289075/1.jpg?9466
1234,XIAOMI Redmi 10C (4GB -64GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,630.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/472585/1.jpg?8006
1235,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet","1,599.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/398184/1.jpg?4545
1236,"Infinix Note 12 - 6.7"" - (8 Go-256 Go) AMOLED -Helio G 96 - 50 MP - Noir","2,690.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/116155/1.jpg?8867
1237,"Samsung GALAXY A03 Core - 6.5"" - 2GB RAM + 32GB ROM - 48 Mpx - pink","1,149.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/140845/1.jpg?2364
1238,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,099.90 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/404165/1.jpg?4517
1239,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Noir + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/930604/1.jpg?1382
1240,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Noir,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/106305/1.jpg?9411
1241,Samsung Galaxy A03 (4Go Ram - 64Go ROM) - Bleu,"1,349.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/795305/1.jpg?9361
1242,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Blue","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/171705/1.jpg?3372
1243,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Blue","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/171705/1.jpg?3371
1244,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Black","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/485685/1.jpg?4863
1245,"Samsung Galaxy A23 6.6"" LTE 4GB RAM + 128GB ROM - 50 Mpx - Black","2,166.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/171705/1.jpg?3371
1246,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - Black","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/171705/1.jpg?3372
1247,"Huawei Y5P 5.45"" (2Go, 32Go) 8MP/5MP Android - Vert",959.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/297193/1.jpg?9166
1248,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 64GB ROM 50 Mpx - White","1,772.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/171705/1.jpg?3373
1249,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Bleu","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/320085/4.jpg?1001
1250,Samsung GALAXY M52- 5G - 128Gb ROM – 8Gb RAM - 64 Mpx - Android - Blanc,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/638425/1.jpg?9249
1251,XIAOMI Redmi 10C (4GB -128GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,790.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/741175/1.jpg?7547
1252,Samsung Galaxy A03 Core Noir 2G Ram 32G Storage,"1,100.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/515774/1.jpg?7520
1253,Support 360rotatif universel Flexible paresseux  pour Smartphones,39.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/480044/1.jpg?0089
1254,"XIAOMI Redmi Note 11 6,5"" (4Go, 128Go) MediaTek Helio G88 - 50MP/8MP- Bleu","2,199.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/061384/1.jpg?5804
1255,"XIAOMI Redmi A1+ 6.52"" - 2GB + 32GB - 8MPx – Noir","1,150.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/320085/4.jpg?0914
1256,XIAOMI Redmi 9A (2Go/32Go) Dual Sim- 5000mAh - Bleu +Kit+ Incassable,"1,239.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/594384/1.jpg?1060
1257,Samsung GALAXY M52- 5G – 128Gb ROM - 8Gb RAM - Noir,"3,249.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/638425/1.jpg?9250
1258,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/235365/1.jpg?5941
1259,"Samsung Galaxy A32 ( 6 GB + 128 GB ) - 64 MP - 6.4""- 5,000mAh - Blanc + Kit + Montre","2,870.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/440604/1.jpg?9495
1260,"Nokia 5.1 Plus  5.8""HD 4G+ ( 32Gb Ram 3Go ) Double SIM -13MP- Black","1,139.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/502015/1.jpg?8792
1261,"Samsung Galaxy M33 - 6.6"" - 5G - 6GB RAM+128GB ROM - 50Mpx - Blue","2,560.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/595445/1.jpg?5695
1262,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Blue","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/171705/1.jpg?3375
1263,"XIAOMI Redmi 9C 6.53"" (4Go, 128 Go) Android 13MP+2MP+2MP/5MP - Violet +Kit+ Band","1,799.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/069794/1.jpg?0987
1264,"XIAOMI Redmi 10A – 6,53’’ - 3 GB RAM + 64 GB ROM - 13Mpx – Graphite gray","1,529.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/720125/1.jpg?2487
1265,Samsung GALAXY M52- 5G – 128Go ROM - 8Go Ram - 64 Mpx - Android - Bleu,"3,200.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/638425/1.jpg?9249
1266,"Oppo A16K (3Go+32Go) - Design 3D -  6,52"" HD+ Eye Care - 4230mAh - Blue","1,399.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/049905/1.jpg?5583
1267,Infinix SMART 6 X6511B 32+2 - Light Sea Green,"1,189.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/080015/1.jpg?8001
1268,"XIAOMI Redmi Note 10  Pro - 6.67"" (8Go, 128Go) 108MP / 8MP - Gris + Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/339585/1.jpg?6885
1269,"Samsung Galaxy A13 6.6"" LTE 4GB RAM + 128GB ROM 50 Mpx - Black","2,018.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/171705/1.jpg?3374
1270,Logicom Téléphone Sans fil numérique de maison  150,229.50 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/454884/1.jpg?3359
1271,"XIAOMI Redmi Note 11 Pro - FHD+ de 6,67’’(6Go, 128Go) - 108MP- Gris - Band + Écouteur","3,099.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/186585/1.jpg?7185
1272,"Samsung Galaxy A04 - 6.5"" - 4GB RAM + 64GB ROM - 50MP - Copper","1,429.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/485685/1.jpg?4864
1273,"Itel BRAND MOBILE PHONE P38 - 6.6"" - 32GB ROM - 2GB RAM - Nebula Black",880.00 Dhs,https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/289075/1.jpg?9466
1274,XIAOMI Redmi 10C (4GB -64GB) Snapdragon 680 -5000 mAh-50 MP- NFC-Gray,"1,630.00 Dhs",https://ma.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/472585/1.jpg?8006
